bridge_id,road,name,condition,length,lat,lon,avg_trucks_crossed,broken_pct,norm_traffic,norm_connectivity,criticality_score,criticality_rank,failure_rate,expected_delay,mean_delay_when_failed,mean_vehicles_delayed,norm_criticality,norm_vulnerability,priority_equal,priority_crit_heavy,priority_vuln_heavy,priority_rank,quadrant
2000796,N2,Onish Mill Bridge (2 bridges at crossing),A,22,24.671291,91.7153889,17507.3,0.0,0.5768163787082065,0.0,0.4037714650957445,235,0.3,51772.6,172575.33333333334,1408.6,0.4037714650957445,0.12293815265316511,0.26335480887445484,0.3195214713629707,0.2071881463859389,183,A
2001071,N2,Ching Gil Bridge (2 bridges at crossing),A,79,25.138642362931034,92.11997014051724,10032.4,11.11,0.3305394114313578,0.220743095569243,0.2976005166727233,320,0.2,96437.1,482185.5,1440.5,0.2976005166727233,0.2289975570326495,0.2632990368526864,0.2770196287807012,0.24957844492467163,184,A
2001060,N2,Boro Gung Bridge (2 bridges at crossing),A,88,25.1256382,92.11630555,10031.2,11.11,0.3304998748006695,0.220743095569243,0.2975728410312415,324,0.2,95555.9,477779.5,1428.2,0.2975728410312415,0.22690507761075512,0.2622389593209983,0.27637251200509555,0.248105406636901,185,A
2000209,N2,Mahmudabad Bridge (2 bridges at crossing),A,16,24.0565833,90.94598575,20730.0,0.0,0.6829952951409481,0.0,0.4780967065986636,131,0.1,19058.6,190586.0,516.6,0.4780967065986636,0.045256160134040255,0.26167643336635193,0.34824454265927657,0.17510832407342725,186,A
2000128,N2,ITAKHOLA CULVERT,A,2,23.977916,90.7312771,20754.2,0.0,0.6837926171931629,0.0,0.478654832035214,122,0.3,18220.5,60735.0,1253.9,0.478654832035214,0.0432660250869571,0.26096042856108553,0.3480381899507369,0.17388266717143416,187,A
2000526,N2,JANJJALIA,A,1,24.3336663,91.5334997,20601.1,0.0,0.6787484020611764,0.0,0.4751238814428234,200,0.1,19097.9,190979.0,1317.0,0.4751238814428234,0.04534948110689597,0.2602366812748597,0.34619156134204515,0.1742818012076742,188,A
2001079,N2,Bilay More Bridge (2 bridges at crossing),A,64,25.15037180621693,92.11239825449736,10034.2,11.11,0.3305987163773903,0.220743095569243,0.2976420301349461,318,0.5,93653.2,187306.4,1399.9,0.2976420301349461,0.22238696526845095,0.26001449770169854,0.27506551067499757,0.2449634847283995,189,A
2000622,N2,KORAGU BOX CULVERT,A,6,24.4733049,91.57433265,20617.5,0.0,0.6792887360139169,0.0,0.4755021152097418,179,0.2,18682.0,93410.0,1292.1,0.4755021152097418,0.044361893508659614,0.2599320043592007,0.34616004869941713,0.17370396001898428,190,A
2001083,N2,RANG PANI STEEL BEAM AND RCC SLAB (2 bridges at crossing),A,48,25.152444449999997,92.10843055,10034.0,11.11,0.3305921269389423,0.220743095569243,0.2976374175280325,319,0.4,93338.6,233346.5,2519.2,0.2976374175280325,0.2216399225697129,0.2596386700488727,0.2748381690405366,0.2444391710572088,191,A
2000068,N2,KANDA PARA BOX CULVERT,A,4,23.8544722,90.6635,20768.3,0.0,0.6842571726037507,0.0,0.4789800208226255,111,0.2,16801.6,84008.0,1160.2,0.4789800208226255,0.03989673428835753,0.2594383775554915,0.34725503486234505,0.1716217202486379,192,A
2000585,N2,COLTANPUR BOX CULVERT,A,2,24.42624935,91.5682493,20612.0,0.0,0.6791075264565954,0.0,0.4753752685196167,187,0.1,17902.9,179029.0,1234.4,0.4753752685196167,0.04251185864983312,0.2589435635847249,0.3455162455586816,0.17237088161076816,193,A
2000044,N2,PUTCHRUCLAI CULVERT,A,4,23.829666,90.6093056,20774.9,0.0,0.6844746240725366,0.0,0.4791322368507755,102,0.1,16093.6,160936.0,1109.0,0.4791322368507755,0.03821553202927761,0.25867388444002654,0.3468572254043261,0.17049054347572695,194,A
2000778,N2,Bridge start,B,0,24.62995765,91.68033265,17499.2,0.0,0.5765495064510603,0.0,0.4035846545157421,238,0.4,47807.0,119517.5,3293.1,0.4035846545157421,0.113521520338748,0.25855308742724503,0.31656571426264385,0.20054046059184621,195,A
3000149,N102,MIRPUKUR CULVERT,B,19,23.75733284150943,91.1004282009434,13520.1,0.0,0.4454493338077729,0.0,0.311814533665441,293,0.3,85566.3,285221.0,2313.9,0.311814533665441,0.20318397861738685,0.2574992561414139,0.27922536715102475,0.23577314513180309,196,A
2000892,N2,BALIADIKONE CULVERT,A,2,24.8635278,91.8519444,17545.7,0.0,0.5780815508902332,0.0,0.4046570856231632,210,0.3,45887.3,152957.66666666666,3167.5,0.4046570856231632,0.10896304014559022,0.2568100628843767,0.3159488719798913,0.1976712537888621,197,A
2000547,N2,Bridge start,B,0,24.36826325,91.54462465,20605.5,0.0,0.6788933697070336,0.0,0.4752253587949235,196,0.1,15165.8,151658.0,1046.6,0.4752253587949235,0.036012397204455086,0.2556188779996893,0.34346147031778296,0.16777628568159558,198,A
2000192,N2,Noya Kandi Bridge (2 bridges at crossing),A,14,24.05293055,90.89891635,20734.5,0.0,0.6831435575060294,0.0,0.4782004902542205,128,0.1,13351.3,133513.0,362.4,0.4782004902542205,0.03170372277069731,0.2549521065124589,0.3442514600091635,0.16565275301575424,199,A
3000114,N102,BRAMMON PARA BOX CULVERT,A,12,23.70427775,91.05004165,13532.5,0.0,0.4458578789915524,0.0,0.3121005152940866,287,0.3,83135.5,277118.3333333333,2248.5,0.3121005152940866,0.19741185086121246,0.2547561830776495,0.2776939159642244,0.23181845019107467,200,A
2000508,N2,MIRPUR BOX CULVERT,A,17,24.2978886,91.5111944,20596.0,0.0,0.678580371380751,0.0,0.4750062599665257,204,0.1,13293.5,132935.0,361.1,0.4750062599665257,0.03156647207779502,0.25328636602216037,0.3419743235999065,0.1645984084444142,201,A
2000870,N2,LALA BAZAR (2 bridges at crossing),B,12,24.83624965,91.8203049,17538.6,0.0,0.5778476258253271,0.0,0.4044933380777289,217,0.1,42118.9,421189.0,1140.4,0.4044933380777289,0.10001467490107502,0.252254006489402,0.3131497391247327,0.19135827385407117,202,A
2000673,N2,AUGON BOX CULVERT,A,4,24.52137435,91.5895691,20625.8,0.0,0.6795621977095112,0.0,0.4756935383966578,164,0.2,12041.7,60208.5,830.8,0.4756935383966578,0.02859397350729186,0.2521437559519748,0.341563668929848,0.16272384297410164,203,B
2000639,N2,SATAIHUL,A,2,24.4915136,91.58001325,20621.2,0.0,0.679410640625206,0.0,0.4755874484376441,169,0.1,12024.0,120240.0,828.2,0.4755874484376441,0.02855194345081486,0.2520696959442295,0.34147679694159533,0.1626625949468636,204,B
2000103,N2,BAGDI - 2 CULVERT,A,3,23.924166,90.699083,20757.9,0.0,0.6839145218044519,0.0,0.4787401652631163,119,0.1,10666.3,106663.0,738.0,0.4787401652631163,0.0253279769152883,0.2520340710892023,0.34271650875876786,0.16135163341963668,205,B
2000048,N2,SON PARA,B,8,23.83620332566845,90.6158264106952,20774.4,0.0,0.6844581504764164,0.0,0.4791207053334915,103,0.2,10078.2,50391.0,694.0,0.4791207053334915,0.023931486733699464,0.2515260960335955,0.34256393975355387,0.16048825231363706,206,B
2000644,N2,SATAIHAL BOX CULVERT,A,3,24.4934719,91.5804716,20621.1,0.0,0.6794073459059818,0.0,0.4755851421341872,171,0.1,11450.2,114502.0,788.2,0.4755851421341872,0.027189409755532298,0.2513872759448597,0.3410664224205907,0.16170812946912874,207,B
2000606,N2,BARIMA BOX CULVERT,C,4,24.4527222,91.5719993,20615.3,0.0,0.6792162521909882,0.0,0.4754513765336917,183,0.2,10989.7,54948.5,758.7,0.4754513765336917,0.026095915913291756,0.25077364622349174,0.3406447383475717,0.16090255409941173,208,B
2000093,N2,UTTAR BAYANDA CULVERT,A,4,23.9048611,90.6851386,20760.8,0.0,0.6840100686619487,0.0,0.478807048063364,117,0.2,9517.2,47586.0,656.1,0.478807048063364,0.022599347655530205,0.2507031978594471,0.3419447379410139,0.15946165777788035,209,B
3000090,N102,USUP - PUR BOX CULVERT,C,13,23.6780549,91.01269445,13538.2,0.0,0.446045677987322,0.0,0.3122319745911253,282,0.4,79288.1,198220.25,2147.0,0.3122319745911253,0.1882758938392011,0.2502539342151632,0.275045150365548,0.22546271806477836,210,A
2000568,N2,PUTA JURI BOX CULVERT,C,2,24.4060972,91.5648889,20610.8,0.0,0.679067989825907,0.0,0.4753475928781349,190,0.2,10569.2,52846.0,724.8,0.4753475928781349,0.02509740524953031,0.2502224990638326,0.3402725365895535,0.16017246153811168,211,B
2000594,N2,BARO CHAR BOX CULVERT,A,3,24.439210435714287,91.56926966696427,20614.4,0.0,0.6791865997179721,0.0,0.4754306198025804,185,0.1,10113.3,101133.0,694.8,0.4754306198025804,0.024014834472814862,0.24972272713769764,0.34000588420365074,0.15943957007174453,212,B
2000960,N2,HATIMA BOX CULVERT,A,14,24.9197493,91.9585278,10008.0,11.11,0.329735499940695,0.220743095569243,0.2970377786292594,354,0.3,83643.2,278810.6666666667,2270.0,0.2970377786292594,0.19861742485405834,0.24782760174165885,0.26751167249669905,0.22814353098661866,213,A
2000196,N2,Patila Dua Bridge (2 bridges at crossing),A,13,24.0533056,90.90361115,20733.4,0.0,0.6831073155945651,0.0,0.4781751209161955,129,0.1,6465.6,64656.0,175.2,0.4781751209161955,0.015353080969360326,0.24676410094277793,0.33932850893214495,0.15419969295341088,214,B
2000718,N2,Bridge start,B,0,24.566263900000003,91.6028333,20632.1,0.0,0.6797697650206249,0.0,0.4758388355144374,150,0.2,7270.0,36350.0,500.4,0.4758388355144374,0.017263192688574854,0.24655101410150612,0.3382661426666786,0.1548358855363336,215,B
2000902,N2,FIRUSPUR (2),B,2,24.8740271,91.8677493,17546.3,0.0,0.5781013192055773,0.0,0.4046709234439041,209,0.3,37011.2,123370.66666666667,2555.3,0.4046709234439041,0.08788603538313364,0.24627847941351888,0.3096354570256729,0.18292150180136477,216,A
3000163,N102,MONKASHA RCC GRIDER BRIDGE,B,16,23.78448575,91.13315215,13513.8,0.0,0.4452417664966591,0.0,0.3116692365476614,295,0.2,76053.1,380265.5,2064.3,0.3116692365476614,0.18059412927970458,0.24613168291368298,0.2723467043672743,0.21991666146009164,217,A
2000167,N2,Bitimargal Bridge (2 bridges at crossing),A,19,24.0401108,90.84301355,20739.1,0.0,0.6832951145903347,0.0,0.4783065802132342,124,0.1,5678.4,56784.0,154.7,0.4783065802132342,0.013483812016891807,0.245895196115063,0.3388597497543314,0.1529306424757945,218,B
2000677,N2,ANGOOM BOX CUL,A,1,24.5248604,91.5916108,20627.3,0.0,0.6796116184978717,0.0,0.4757281329485101,160,0.1,6652.5,66525.0,456.4,0.4757281329485101,0.015796889870803882,0.245762511409657,0.3377487600251982,0.15377626279411574,219,B
2000054,N2,PURINDA BAZAR BOX CULVERT,A,4,23.8455274,90.6272216,20773.5,0.0,0.6844284980034002,0.0,0.4790999486023801,106,0.1,5166.1,51661.0,356.3,0.4790999486023801,0.012267314958520846,0.24568363178045047,0.33905015850922227,0.15231710505167861,220,B
2000693,N2,DHAKA SHAISTAGANG HALIGAN,A,2,24.5386941,91.6030556,20628.8,0.0,0.679661039286232,0.0,0.4757627275003623,159,0.1,6360.5,63605.0,439.0,0.4757627275003623,0.015103512667906513,0.2454331200841344,0.33756496305062555,0.15330127711764324,221,B
2000634,N2,SATHAIL CULVERT,A,2,24.4862774,91.5782771,20620.3,0.0,0.6793809881521897,0.0,0.4755666917065327,175,0.1,5202.2,52022.0,357.8,0.4755666917065327,0.012353037277098225,0.24395986449181548,0.3366025953777023,0.15131713360592855,222,B
2000087,N2,BOLTIRISH KANE CULVERT,B,3,23.8943052,90.6717771,20762.7,0.0,0.6840726683272053,0.0,0.4788508678290436,115,0.2,3614.7,18073.5,250.8,0.4788508678290436,0.008583392381209287,0.24371713010512647,0.3377706251946933,0.1496636350155596,223,B
2000691,N2,SODORPUR NOTUNBAZAR,A,2,24.5372497,91.6016389,20629.4,0.0,0.6796808076015762,0.0,0.4757765653211033,156,0.2,4858.1,24290.5,334.9,0.4757765653211033,0.011535944484231843,0.24365625490266757,0.3365043790700418,0.15080813073529326,224,B
2000063,N2,BAGBARI BOX CULVERT,A,4,23.8551389,90.6522778,20771.6,0.0,0.6843658983381437,0.0,0.4790561288367005,108,0.1,3031.4,30314.0,210.9,0.4790561288367005,0.0071983001810379385,0.24312721450886923,0.33749878024000174,0.1487556487777367,225,B
2000820,N2,TAJPUR BAZAR BOX,A,3,24.722916,91.7530556,17518.4,0.0,0.5771820925420736,0.0,0.4040274647794515,231,0.2,34416.2,172081.0,2369.9,0.4040274647794515,0.08172400167930259,0.24287573322937706,0.3073364258494068,0.17841504060934726,226,A
2000848,N2,KURRZ BAZAR BOX CULVERT,A,2,24.7890552,91.7876386,17530.5,0.0,0.577580753568181,0.0,0.4043065274977266,223,0.3,34029.3,113431.0,2347.4,0.4043065274977266,0.08080527688546359,0.2425559021915951,0.3072561523140477,0.17785565206914247,227,A
2000752,N2,SYADPUR,A,7,24.6105556,91.6265549,20641.9,0.0,0.6800926475045798,0.0,0.4760648532532058,144,0.1,3553.3,35533.0,245.7,0.4760648532532058,0.008437593202243883,0.24225122322772485,0.3357766752379172,0.14872577121753247,228,B
2000862,N2,ROSID PUR BOX CULVERT,A,19,24.8118056,91.7924163,17533.4,0.0,0.5776763004256777,0.0,0.4043734102979744,219,0.1,32947.6,329476.0,897.0,0.4043734102979744,0.07823669428144275,0.24130505228970858,0.3065323954930149,0.17607770908640225,229,A
2000824,N2,CHANDPUR BOX CULVERT,A,7,24.7284993,91.7615,17518.8,0.0,0.5771952714189696,0.0,0.4040366899932787,230,0.2,32945.9,164729.5,2269.7,0.4040366899932787,0.0782326574963574,0.24113467374481803,0.3062954802442023,0.17597386724543376,230,A
2000576,N2,RAJSURAT BOX CULVERT,A,11,24.4166389,91.5661111,20611.7,0.0,0.6790976422989233,0.0,0.4753683496092463,188,0.1,2877.1,28771.0,76.1,0.4753683496092463,0.006831902570054843,0.24110012608965056,0.3348074154974889,0.14739283668181227,231,B
2000885,N2,KETLI 2 CULVERT,A,3,24.85925,91.8412497,17542.4,0.0,0.5779728251558403,0.0,0.4045809776090882,213,0.2,32119.6,160598.0,2215.0,0.4045809776090882,0.07627054248692557,0.24042576004800686,0.30608784707243936,0.17476367302357435,232,A
2000896,N2,CHANDRIPUR,A,2,24.8681382,91.8601111,17546.8,0.0,0.5781177928016974,0.0,0.4046824549611881,207,0.2,31972.3,159861.5,2208.6,0.4046824549611881,0.07592076693217631,0.2403016109466822,0.3060539485524846,0.17454927334087983,233,A
2001117,N2,bridge 241,A,40,25.1719438,92.0199716,10041.5,11.11,0.3308392308807443,0.220743095569243,0.2978103902872939,310,0.4,76790.6,191976.5,2077.5,0.2978103902872939,0.1823453816329128,0.24007788596010335,0.26317088769097957,0.21698488422922713,234,A
2000712,N2,DHAKA KHATENPASS BRIDGE,A,2,24.5565,91.6041667,20632.1,0.0,0.6797697650206249,0.0,0.4758388355144374,151,0.1,1807.9,18079.0,125.1,0.4758388355144374,0.0042930022093087316,0.24006591886187306,0.33437508552289874,0.14575675220084733,235,B
2000025,N2,SHAWGHAT BOX CULVERT,A,4,23.7891108,90.5741104,20780.8,0.0,0.6846690125067542,0.0,0.4792683087547278,96,0.0,0.0,0.0,0.0,0.4792683087547278,0.0,0.2396341543773639,0.33548781612830947,0.14378049262641834,236,B
2000035,N2,BANTI BOX CULVERT,A,3,23.8141389,90.5946941,20777.8,0.0,0.6845701709300334,0.0,0.4791991196510233,99,0.0,0.0,0.0,0.0,0.4791991196510233,0.0,0.23959955982551165,0.3354393837557163,0.143759735895307,237,B
2000056,N2,PURINDHA BOX CULVERT,A,8,23.8498608,90.6315827,20773.8,0.0,0.6844383821610722,0.0,0.4791068675127505,104,0.0,0.0,0.0,0.0,0.4791068675127505,0.0,0.23955343375637525,0.3353748072589253,0.14373206025382515,238,B
2000077,N2,KURIRPARA BOX CULVERT,A,2,23.8774438,90.6666389,20765.1,0.0,0.6841517415885818,0.0,0.4789062191120072,112,0.0,0.0,0.0,0.0,0.4789062191120072,0.0,0.2394531095560036,0.335234353378405,0.14367186573360216,239,B
2000079,N2,CHAITABOR BOX CULVERT,A,2,23.8818882,90.6665556,20764.4,0.0,0.6841286785540137,0.0,0.4788900749878095,113,0.0,0.0,0.0,0.0,0.4788900749878095,0.0,0.23944503749390475,0.3352230524914666,0.14366702249634283,240,B
2000185,N2,Khamachor Bridge (2 bridges at crossing),A,40,24.0514722,90.87436045,20736.2,0.0,0.6831995677328379,0.0,0.4782396974129864,127,0.0,0.0,0.0,0.0,0.4782396974129864,0.0,0.2391198487064932,0.3347677881890905,0.1434719092238959,241,B
2000202,N2,NARAYAN PUR RCC GIDER BRIDGE (2 bridges at crossing),A,12,24.0547222,90.92137435,20731.4,0.0,0.6830414212100846,0.0,0.4781289948470592,130,0.0,0.0,0.0,0.0,0.4781289948470592,0.0,0.2390644974235296,0.3346902963929414,0.14343869845411775,242,B
2000231,N2,NEAR BHAIRAB SLAB CULVERT,A,14,24.0508333,90.9901108,20726.0,0.0,0.682863506371987,0.0,0.4780044544603908,135,0.0,0.0,0.0,0.0,0.4780044544603908,0.0,0.2390022272301954,0.33460311812227356,0.14340133633811725,243,B
3000015,N102,DEAB POR SLAB CULVERT,B,2,23.5112222,91.0981108,13587.2,0.0,0.4476600904070955,0.0,0.3133620632849668,271,0.5,69114.1,138228.2,4764.3,0.3133620632849668,0.1641169223930442,0.2387394928390055,0.26858852101739,0.20889046466062097,244,A
2000965,N2,PILOR CHAK BOX CULVERT,B,12,24.92949935,91.9708327,10009.7,11.11,0.3297915101675036,0.220743095569243,0.2970769857880254,349,0.3,75686.2,252287.33333333334,2047.0,0.2970769857880254,0.17972289607510508,0.23839994093156525,0.2618707588741493,0.21492912298898117,245,A
2000632,N2,SATAIHUL,A,1,24.4852774,91.5779716,20620.5,0.0,0.6793875775906377,0.0,0.4755713043134463,174,0.0,0.0,0.0,0.0,0.4755713043134463,0.0,0.23778565215672315,0.3328999130194124,0.1426713912940339,246,B
2000578,N2,SHUKCHAR,A,2,24.41938386425532,91.56687635787236,20611.3,0.0,0.6790844634220272,0.0,0.475359124395419,189,0.0,0.0,0.0,0.0,0.475359124395419,0.0,0.2376795621977095,0.3327513870767933,0.1426077373186257,247,B
2000572,N2,PUTA JURI SCHOOL,A,3,24.4076111,91.5649167,20610.8,0.0,0.679067989825907,0.0,0.4753475928781349,191,0.0,0.0,0.0,0.0,0.4753475928781349,0.0,0.23767379643906744,0.3327433150146944,0.14260427786344046,248,B
2000898,N2,Daudpur,A,2,24.868416,91.8613611,17546.4,0.0,0.5781046139248014,0.0,0.404673229747361,208,0.3,27322.7,91075.66666666667,1885.0,0.404673229747361,0.06487992226576673,0.23477657600656385,0.3027352375028827,0.166817914510245,249,A
2001041,N2,borbos bazer (2 bridges at crossing),A,22,25.0676799,92.11069445,10027.0,11.11,0.3303614965932603,0.220743095569243,0.2974759762860551,328,0.4,71549.0,178872.5,1928.1,0.2974759762860551,0.16989878592501267,0.2336873811055339,0.25920281917774235,0.2081719430333254,250,A
1000113,N1,Bridge start,B,0,23.5359719,90.6822493,15577.2,0.0,0.5132250029652473,0.0,0.3592575020756731,253,0.4,45371.5,113428.75,3126.1,0.3592575020756731,0.10773823205910232,0.2334978670673877,0.28380172107070184,0.18319401306407354,251,A
3000020,N102,RAMPUR,C,4,23.5323882,91.0834719,13583.7,0.0,0.4475447752342545,0.0,0.3132813426639781,272,0.5,64064.3,128128.6,4413.6,0.3132813426639781,0.15212577102595132,0.23270355684496472,0.2649346711725701,0.20047244251735935,252,A
3000202,N102,MODINAGOR RCC GIDER BRIDGE,B,27,23.87495765,91.14093025,13493.0,0.0,0.4445564648980614,0.0,0.311189525428643,303,0.4,64320.2,160800.5,1738.8,0.311189525428643,0.15273342591027128,0.23196147566945713,0.2636526955731314,0.20027025576578278,253,A
3000127,N102,MURPUR BOX,A,12,23.71490275,91.0632639,13529.2,0.0,0.4457491532571594,0.0,0.3120244072800116,290,0.2,63910.6,319553.0,1728.7,0.3120244072800116,0.1517607981626454,0.2318926027213285,0.26394532454480174,0.19983988089785526,254,A
5000092,N105,DIRASURAM,A,13,23.9240549,90.4591944,11617.2,11.11,0.3827541216937493,0.220743095569243,0.3341508138563974,262,0.2,54211.2,271056.0,1466.1,0.3341508138563974,0.12872880212914292,0.23143980799277014,0.27252421033822105,0.19035540564731923,255,A
2000859,N2,ROSID PUR,A,2,24.8075833,91.7912774,17531.8,0.0,0.5776235849180933,0.0,0.4043365094426653,221,0.3,24244.4,80814.66666666667,1674.2,0.4043365094426653,0.05757025430796206,0.23095338187531367,0.3003066329022543,0.16160013084837302,256,A
2000816,N2,GOYNAGAT BOXCULVERT,A,8,24.7098056,91.7382497,17514.9,0.0,0.5770667773692326,0.0,0.4039467441584628,232,0.1,23926.9,239269.0,1652.0,0.4039467441584628,0.05681632532878427,0.23038153474362355,0.2998076185095592,0.16095545097768782,257,A
3000062,N102,Compani Ganj Bridge (2 bridges at crossing),A,114,23.6346802,90.970791,13550.1,0.0,0.4464377495749813,0.0,0.3125064247024868,278,0.1,62064.8,620648.0,924.3,0.3125064247024868,0.14737779939172774,0.22994211204710727,0.2629678371092591,0.19691638698495545,258,A
3000155,N102,Kharer bazar Bridge (2 bridges at crossing),A,17,23.76991038367347,91.11487448435376,13517.4,0.0,0.4453603763887241,0.0,0.3117522634721069,294,0.2,62328.6,311643.0,1684.4,0.3117522634721069,0.14800421345379733,0.2298782384629521,0.262627848466614,0.1971286284592902,259,A
2001015,N2,SALI RCC GIDER BRIDGE (2 bridges at crossing),B,36,25.0142222,92.0613889,10020.5,11.11,0.3301473398436985,0.220743095569243,0.2973260665613618,335,0.4,68250.9,170627.25,1840.6,0.2973260665613618,0.1620671854014654,0.2296966259814136,0.25674840221339285,0.2026448497494343,260,A
2000836,N2,DAYA MIR BOX CULVERT,A,2,24.7522778,91.7813327,17522.0,0.0,0.5773007024341386,0.0,0.4041104917038969,226,0.2,23171.2,115856.0,1593.2,0.4041104917038969,0.05502185562936804,0.22956617366663246,0.2993839008815382,0.1597484464517267,261,A
3000189,N102,Bridge start,B,0,23.8457913,91.15729165,13499.8,0.0,0.4447805058052952,0.0,0.3113463540637066,300,0.4,62105.4,155263.5,4276.1,0.3113463540637066,0.147474207317884,0.22941028069079528,0.2621847100399598,0.19663585134163075,262,A
2000882,N2,KETLIL CULVERT,A,3,24.8584167,91.8384719,17543.0,0.0,0.5779925934711844,0.0,0.404594815429829,212,0.3,22260.8,74202.66666666667,1530.5,0.404594815429829,0.052860038487183916,0.22872742695850645,0.2990743823470355,0.15838047156997745,263,A
3000079,N102,CMB Bazar Bridge (2 bridges at crossing),A,40,23.6658611,90.99368025,13541.1,0.0,0.4461412248448188,0.0,0.3122988573913731,280,0.3,60467.3,201557.66666666666,1634.6,0.3122988573913731,0.14358440870121902,0.22794163304629605,0.26168452278432686,0.19419874330826523,264,A
1000124,N1,Bridge start,B,0,23.531554900000003,90.7174854,15573.7,0.0,0.5131096877924064,0.0,0.3591767814546844,254,0.4,39906.0,99765.0,2755.2,0.3591767814546844,0.09475996800966549,0.22696837473217496,0.27985173742117875,0.17408501204317114,265,A
2000856,N2,KUTUB PUR BOX CULVERT,A,2,24.8055,91.7906663,17532.2,0.0,0.5776367637949894,0.0,0.4043457346564925,220,0.2,19967.0,99835.0,1378.9,0.4043457346564925,0.04741322811730043,0.22587948138689645,0.29726598269473486,0.15449298007905804,266,A
1000132,N1,Bridge start,B,0,23.5293882,90.7515,15571.0,0.0,0.5130207303733576,0.0,0.3591145112613503,255,0.4,38616.7,96541.75,2657.3,0.3591145112613503,0.09169842270933817,0.22540646698534422,0.27888968469574665,0.1719232492749418,267,A
1000093,N1,Bridge start,B,0,23.56380555,90.6503333,15580.3,0.0,0.5133271392611921,0.0,0.3593289974828345,250,0.3,37105.4,123684.66666666667,2555.9,0.3593289974828345,0.0881097207684519,0.2237193591256432,0.2779632144685197,0.16947550378276666,268,A
1000042,N1,Langalbandhu bridge,B,0,23.65870835,90.57036045,15591.9,0.0,0.5137093266911794,0.0,0.3595965286838256,240,0.3,35659.0,118863.33333333333,2461.3,0.3595965286838256,0.08467512903464797,0.22213582885923677,0.2771201087890723,0.16715154892940123,269,A
5000050,N105,CHAPRY,A,4,23.835958,90.5455413,11608.3,11.11,0.3824608916828108,0.220743095569243,0.3339455528487404,266,0.5,45832.0,91664.0,3163.4,0.3339455528487404,0.10883172590134287,0.22138863937504163,0.26641140476452113,0.1763658739855621,270,A
3000084,N102,YOUSUF PUR BRIDGE (2 bridges at crossing),B,29,23.67124935,91.0020694,13539.9,0.0,0.4461016882141304,0.0,0.3122711817498912,281,0.2,54073.6,270368.0,1462.0,0.3122711817498912,0.12840205999517484,0.22033662087253303,0.2571104452234763,0.18356279652158974,271,A
3000178,N102,CHATURA CULVERT,B,37,23.814375,91.15294445,13505.9,0.0,0.444981483677961,0.0,0.3114870385745726,298,0.2,52980.7,264903.5,1430.9,0.3114870385745726,0.12580688210117988,0.21864696033787623,0.2557829916325548,0.18151092904319768,272,A
2000948,N2,Khadim Nagar Bridge (2 bridges at crossing),A,12,24.9132778,91.93665245,10006.7,11.11,0.3296926685907827,0.220743095569243,0.2970077966843207,355,0.4,58319.4,145798.5,1578.9,0.2970077966843207,0.138484049474838,0.21774592307957935,0.2494506725214759,0.1860411736376828,273,A
2000867,N2,LALA BAZAR START,A,2,24.8267216,91.813,17536.2,0.0,0.5777685525639505,0.0,0.4044379867947653,218,0.1,12895.4,128954.0,891.5,0.4044379867947653,0.030621151993981865,0.21752956939437357,0.2922929363545302,0.14276620243421687,274,A
1000146,N1,Bridge start,B,0,23.5309021,90.80425,15566.4,0.0,0.5128691732890523,0.0,0.3590084213023366,256,0.3,27765.8,92552.66666666667,1916.5,0.3590084213023366,0.06593209842536886,0.21247025986385273,0.2710855244392463,0.15385499528845917,275,A
3000146,N102,CHOTICHOIMOHARI RCC GIDER BRIGDE (2 bridges at crossing),A,46,23.755527800000003,91.09827745,13520.6,0.0,0.4454658074038931,0.0,0.3118260651827251,292,0.1,45551.7,455517.0,1237.0,0.3118260651827251,0.10816613127815063,0.20999609823043786,0.25072808501135274,0.16926411144952297,276,A
2000921,N2,NAYER POLL BOX CULVERT,A,2,24.8929997,91.8783049,10002.6,11.11,0.3295575851025976,0.220743095569243,0.2969132382425912,364,0.5,51140.3,102280.6,3525.8,0.2969132382425912,0.12143670605935689,0.20917497215097403,0.24427027858762088,0.17407966571432718,277,A
2000829,N2,KASIKAPON BOX CULVERT,A,6,24.7350274,91.7702216,17520.1,0.0,0.577238102768882,0.0,0.4040666719382174,229,0.1,5889.4,58894.0,406.2,0.4040666719382174,0.013984848283369013,0.20902576011079319,0.28704212484176284,0.1310093953798235,278,B
2000846,N2,KURRA BAZR BOX CULVERT,A,2,24.7847219,91.7849719,17528.7,0.0,0.5775214486221485,0.0,0.4042650140355039,225,0.1,5064.2,50642.0,350.3,0.4042650140355039,0.01202534531134536,0.20814517967342464,0.28659311341825633,0.1296972459285929,279,B
2000826,N2,SIMMANPUR BOX CULVERT,A,2,24.7322493,91.7669438,17520.3,0.0,0.5772446922073301,0.0,0.404071284545131,228,0.2,3975.5,19877.5,272.9,0.404071284545131,0.009440140651090691,0.20675571259811085,0.28568194137691894,0.12782948381930279,280,B
2000786,N2,Katen Bridge (2 bridges at crossing),A,26,24.64904135,91.69843025,17502.5,0.0,0.5766582321854532,0.0,0.4036607625298172,236,0.2,2718.5,13592.5,72.8,0.4036607625298172,0.006455294267385246,0.2050580283986012,0.2844991220510876,0.12561693474611482,281,B
